Date,Discharge,Dayl,Prcp,Srad,Tmax,Tmin,Vp,one_Discharge,two_Discharge,three_Discharge,four_Discharge,five_Discharge,one_Prcp,two_Prcp,three_Prcp,four_Prcp,five_Prcp
2000-01-20,2.0,34905.6,5.0,121.42,1.5,-4.74,440.0,1.9,1.9,1.8,1.9,2.0,0.0,0.0,0.0,0.0,0.0
2000-01-21,1.9,34905.6,4.0,185.6,-0.5,-9.5,280.0,2.0,1.9,1.9,1.8,1.9,5.0,0.0,0.0,0.0,0.0
2000-01-22,1.9,34905.6,0.0,192.15,-4.5,-11.0,280.0,1.9,2.0,1.9,1.9,1.8,4.0,5.0,0.0,0.0,0.0
2000-01-23,1.8,35251.2,0.0,174.74,-2.18,-8.0,320.0,1.9,1.9,2.0,1.9,1.9,0.0,4.0,5.0,0.0,0.0
2000-01-24,1.9,35251.2,0.0,179.2,2.0,-4.0,440.0,1.8,1.9,1.9,2.0,1.9,0.0,0.0,4.0,5.0,0.0
2000-01-25,2.0,35251.2,23.22,134.4,2.5,-3.5,480.0,1.9,1.8,1.9,1.9,2.0,0.0,0.0,0.0,4.0,5.0
2000-01-26,1.8,35596.8,7.81,137.6,-0.5,-6.5,360.0,2.0,1.9,1.8,1.9,1.9,23.22,0.0,0.0,0.0,4.0
2000-01-27,1.8,35596.8,0.0,201.6,-2.0,-8.5,320.0,1.8,2.0,1.9,1.8,1.9,7.81,23.22,0.0,0.0,0.0
2000-01-28,1.9,35596.8,0.0,262.4,-3.0,-12.0,240.0,1.8,1.8,2.0,1.9,1.8,0.0,7.81,23.22,0.0,0.0
2000-01-29,2.0,35919.29,0.0,316.6,0.0,-12.0,240.0,1.9,1.8,1.8,2.0,1.9,0.0,0.0,7.81,23.22,0.0
2000-01-30,2.1,35942.4,12.02,262.4,1.5,-13.0,240.0,2.0,1.9,1.8,1.8,2.0,0.0,0.0,0.0,7.81,23.22
2000-01-31,2.3,35942.4,24.0,189.75,4.22,-4.0,440.0,2.1,2.0,1.9,1.8,1.8,12.02,0.0,0.0,0.0,7.81
2000-02-01,2.6,36264.89,0.0,278.4,2.5,-6.5,360.0,2.3,2.1,2.0,1.9,1.8,24.0,12.02,0.0,0.0,0.0
2000-02-02,2.5,36288.0,0.0,248.87,2.0,-5.6,400.0,2.6,2.3,2.1,2.0,1.9,0.0,24.0,12.02,0.0,0.0
2000-02-03,2.4,36288.0,0.0,339.04,3.0,-9.24,301.03,2.5,2.6,2.3,2.1,2.0,0.0,0.0,24.0,12.02,0.0
2000-02-04,2.4,36633.6,0.0,297.46,5.0,-4.5,440.0,2.4,2.5,2.6,2.3,2.1,0.0,0.0,0.0,24.0,12.02
2000-02-05,2.3,36633.6,0.0,198.2,3.5,-2.0,520.0,2.4,2.4,2.5,2.6,2.3,0.0,0.0,0.0,0.0,24.0
2000-02-06,2.4,36633.6,0.0,233.6,3.5,-3.0,480.0,2.3,2.4,2.4,2.5,2.6,0.0,0.0,0.0,0.0,0.0
2000-02-07,2.4,36979.2,0.0,322.8,7.0,-3.0,480.0,2.4,2.3,2.4,2.4,2.5,0.0,0.0,0.0,0.0,0.0
2000-02-08,2.6,36979.2,0.0,355.2,7.0,-5.0,440.0,2.4,2.4,2.3,2.4,2.4,0.0,0.0,0.0,0.0,0.0
2000-02-09,2.7,36979.2,0.0,388.83,7.75,-7.5,360.0,2.6,2.4,2.4,2.3,2.4,0.0,0.0,0.0,0.0,0.0
2000-02-10,3.4,37324.8,0.0,390.96,12.0,-4.0,440.0,2.7,2.6,2.4,2.4,2.3,0.0,0.0,0.0,0.0,0.0
2000-02-11,4.1,37324.8,0.0,364.8,13.0,0.0,600.0,3.4,2.7,2.6,2.4,2.4,0.0,0.0,0.0,0.0,0.0
2000-02-12,3.7,37670.4,0.0,381.3,10.41,-3.5,480.0,4.1,3.4,2.7,2.6,2.4,0.0,0.0,0.0,0.0,0.0
2000-02-13,3.3,37670.4,0.0,313.6,2.0,-7.0,360.0,3.7,4.1,3.4,2.7,2.6,0.0,0.0,0.0,0.0,0.0
2000-02-14,4.4,37670.4,6.0,299.26,15.0,-0.78,577.47,3.3,3.7,4.1,3.4,2.7,0.0,0.0,0.0,0.0,0.0
2000-02-15,3.7,38016.0,0.0,374.68,13.5,0.48,638.23,4.4,3.3,3.7,4.1,3.4,6.0,0.0,0.0,0.0,0.0
2000-02-16,3.5,38016.0,0.0,403.06,12.5,-2.5,520.0,3.7,4.4,3.3,3.7,4.1,0.0,6.0,0.0,0.0,0.0
2000-02-17,3.3,38361.6,0.0,399.69,13.47,-1.48,560.0,3.5,3.7,4.4,3.3,3.7,0.0,0.0,6.0,0.0,0.0
2000-02-18,5.0,38361.6,12.92,212.04,5.5,-2.18,520.0,3.3,3.5,3.7,4.4,3.3,0.0,0.0,0.0,6.0,0.0
2000-02-19,6.8,38361.6,18.0,195.2,9.5,1.5,680.0,5.0,3.3,3.5,3.7,4.4,12.92,0.0,0.0,0.0,6.0
2000-02-20,4.7,38707.2,0.0,275.56,9.0,0.5,640.0,6.8,5.0,3.3,3.5,3.7,18.0,12.92,0.0,0.0,0.0
2000-02-21,4.2,38707.2,0.0,318.27,8.41,-2.0,520.0,4.7,6.8,5.0,3.3,3.5,0.0,18.0,12.92,0.0,0.0
2000-02-22,3.9,39052.8,0.0,358.4,9.5,-3.5,480.0,4.2,4.7,6.8,5.0,3.3,0.0,0.0,18.0,12.92,0.0
2000-02-23,3.9,39052.8,0.0,381.33,14.0,-2.0,520.0,3.9,4.2,4.7,6.8,5.0,0.0,0.0,0.0,18.0,12.92
2000-02-24,3.9,39052.8,0.0,379.28,18.5,2.12,720.0,3.9,3.9,4.2,4.7,6.8,0.0,0.0,0.0,0.0,18.0
2000-02-25,3.8,39398.4,0.0,345.32,22.48,8.5,1120.0,3.9,3.9,3.9,4.2,4.7,0.0,0.0,0.0,0.0,0.0
2000-02-26,3.7,39398.4,10.0,275.2,20.5,5.0,880.0,3.8,3.9,3.9,3.9,4.2,0.0,0.0,0.0,0.0,0.0
2000-02-27,3.7,39744.0,0.0,336.0,17.0,4.5,840.0,3.7,3.8,3.9,3.9,3.9,10.0,0.0,0.0,0.0,0.0
2000-02-28,4.0,39744.0,9.0,250.7,18.99,6.5,960.0,3.7,3.7,3.8,3.9,3.9,0.0,10.0,0.0,0.0,0.0
2000-02-29,3.8,40089.6,0.0,346.81,14.0,1.5,680.0,4.0,3.7,3.7,3.8,3.9,9.0,0.0,10.0,0.0,0.0
2000-03-01,3.7,40089.6,0.0,394.9,15.4,-1.0,560.0,3.8,4.0,3.7,3.7,3.8,0.0,9.0,0.0,10.0,0.0
2000-03-02,3.6,40412.09,0.0,319.52,14.5,3.5,800.0,3.7,3.8,4.0,3.7,3.7,0.0,0.0,9.0,0.0,10.0
2000-03-03,3.5,40435.2,0.0,279.8,11.0,2.0,720.0,3.6,3.7,3.8,4.0,3.7,0.0,0.0,0.0,9.0,0.0
2000-03-04,3.5,40435.2,0.0,371.2,12.0,-1.5,560.0,3.5,3.6,3.7,3.8,4.0,0.0,0.0,0.0,0.0,9.0
2000-03-05,3.4,40780.8,0.0,374.4,15.5,1.5,680.0,3.5,3.5,3.6,3.7,3.8,0.0,0.0,0.0,0.0,0.0
2000-03-06,3.3,40780.8,0.0,408.2,16.5,-0.6,592.27,3.4,3.5,3.5,3.6,3.7,0.0,0.0,0.0,0.0,0.0
2000-03-07,3.3,41126.4,0.0,412.8,16.0,-1.5,560.0,3.3,3.4,3.5,3.5,3.6,0.0,0.0,0.0,0.0,0.0
2000-03-08,3.3,41126.4,0.0,415.03,24.0,4.65,852.12,3.3,3.3,3.4,3.5,3.5,0.0,0.0,0.0,0.0,0.0
2000-03-09,3.3,41472.0,0.0,393.6,26.5,9.0,1160.0,3.3,3.3,3.3,3.4,3.5,0.0,0.0,0.0,0.0,0.0
2000-03-10,3.1,41472.0,0.0,320.0,23.5,11.5,1360.0,3.3,3.3,3.3,3.3,3.4,0.0,0.0,0.0,0.0,0.0
2000-03-11,3.3,41472.0,0.0,332.8,20.0,8.0,1080.0,3.1,3.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0
2000-03-12,3.9,41817.6,9.0,256.59,18.75,6.5,960.0,3.3,3.1,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0
2000-03-13,3.4,41817.6,0.0,328.14,10.0,-0.74,581.03,3.9,3.3,3.1,3.3,3.3,9.0,0.0,0.0,0.0,0.0
2000-03-14,3.3,42163.2,0.0,376.98,12.5,-0.79,577.01,3.4,3.9,3.3,3.1,3.3,0.0,9.0,0.0,0.0,0.0
2000-03-15,3.1,42163.2,0.0,393.88,17.5,2.98,758.23,3.3,3.4,3.9,3.3,3.1,0.0,0.0,9.0,0.0,0.0
2000-03-16,3.2,42508.8,0.0,345.1,20.5,8.5,1120.0,3.1,3.3,3.4,3.9,3.3,0.0,0.0,0.0,9.0,0.0
2000-03-17,4.6,42508.8,23.0,291.2,19.0,5.0,880.0,3.2,3.1,3.3,3.4,3.9,0.0,0.0,0.0,0.0,9.0
2000-03-18,3.6,42854.4,0.0,339.2,6.5,-4.0,440.0,4.6,3.2,3.1,3.3,3.4,23.0,0.0,0.0,0.0,0.0
2000-03-19,3.5,42854.4,0.0,288.0,7.0,-1.5,560.0,3.6,4.6,3.2,3.1,3.3,0.0,23.0,0.0,0.0,0.0
2000-03-20,3.5,43200.0,0.0,239.48,8.43,1.55,683.73,3.5,3.6,4.6,3.2,3.1,0.0,0.0,23.0,0.0,0.0
2000-03-21,17.0,43200.0,30.7,89.48,7.5,4.38,830.37,3.5,3.5,3.6,4.6,3.2,0.0,0.0,0.0,23.0,0.0
2000-03-22,43.0,43200.0,71.68,76.8,7.0,4.5,840.0,17.0,3.5,3.5,3.6,4.6,30.7,0.0,0.0,0.0,23.0
2000-03-23,11.0,43545.6,0.96,330.43,12.5,2.0,720.0,43.0,17.0,3.5,3.5,3.6,71.68,30.7,0.0,0.0,0.0
2000-03-24,8.7,43545.6,0.0,419.2,18.0,4.0,800.0,11.0,43.0,17.0,3.5,3.5,0.96,71.68,30.7,0.0,0.0
2000-03-25,7.9,43891.2,0.0,434.7,20.0,5.0,880.0,8.7,11.0,43.0,17.0,3.5,0.0,0.96,71.68,30.7,0.0
2000-03-26,7.4,43891.2,6.0,278.4,20.5,9.0,1160.0,7.9,8.7,11.0,43.0,17.0,0.0,0.0,0.96,71.68,30.7
2000-03-27,7.3,44236.8,0.0,467.15,19.49,2.5,720.0,7.4,7.9,8.7,11.0,43.0,6.0,0.0,0.0,0.96,71.68
2000-03-28,15.0,44236.8,24.0,300.66,19.0,6.5,960.0,7.3,7.4,7.9,8.7,11.0,0.0,6.0,0.0,0.0,0.96
2000-03-29,8.5,44582.41,3.95,262.4,15.5,5.5,920.0,15.0,7.3,7.4,7.9,8.7,24.0,0.0,6.0,0.0,0.0
2000-03-30,7.2,44582.41,0.0,454.26,16.5,1.5,680.0,8.5,15.0,7.3,7.4,7.9,3.95,24.0,0.0,6.0,0.0
2000-03-31,6.6,44928.0,0.0,457.46,16.5,1.5,680.0,7.2,8.5,15.0,7.3,7.4,0.0,3.95,24.0,0.0,6.0
2000-04-01,6.1,44928.0,0.0,470.1,17.0,1.02,641.9,6.6,7.2,8.5,15.0,7.3,0.0,0.0,3.95,24.0,0.0
2000-04-02,5.9,44928.0,0.0,371.42,19.0,7.99,1079.33,6.1,6.6,7.2,8.5,15.0,0.0,0.0,0.0,3.95,24.0
2000-04-03,5.9,45273.6,0.0,268.8,21.0,13.5,1560.0,5.9,6.1,6.6,7.2,8.5,0.0,0.0,0.0,0.0,3.95
2000-04-04,6.0,45273.6,4.0,240.82,21.02,12.0,1400.0,5.9,5.9,6.1,6.6,7.2,0.0,0.0,0.0,0.0,0.0
2000-04-05,5.7,45619.2,4.0,320.0,16.5,4.0,800.0,6.0,5.9,5.9,6.1,6.6,4.0,0.0,0.0,0.0,0.0
2000-04-06,5.5,45619.2,0.0,477.08,19.0,3.48,798.23,5.7,6.0,5.9,5.9,6.1,4.0,4.0,0.0,0.0,0.0
2000-04-07,5.2,45964.8,0.0,493.01,23.5,6.0,920.0,5.5,5.7,6.0,5.9,5.9,0.0,4.0,4.0,0.0,0.0
2000-04-08,5.2,45964.8,0.0,446.71,22.77,9.0,1160.0,5.2,5.5,5.7,6.0,5.9,0.0,0.0,4.0,4.0,0.0
2000-04-09,6.6,45987.9,17.0,393.74,20.5,0.48,638.23,5.2,5.2,5.5,5.7,6.0,0.0,0.0,0.0,4.0,4.0
2000-04-10,5.6,46310.4,0.24,428.14,15.0,3.0,760.0,6.6,5.2,5.2,5.5,5.7,17.0,0.0,0.0,0.0,4.0
2000-04-11,5.4,46310.4,0.0,425.88,17.55,5.5,920.0,5.6,6.6,5.2,5.2,5.5,0.24,17.0,0.0,0.0,0.0
2000-04-12,5.2,46656.0,1.0,348.66,16.0,7.0,1000.0,5.4,5.6,6.6,5.2,5.2,0.0,0.24,17.0,0.0,0.0
2000-04-13,4.9,46656.0,0.0,426.63,13.0,1.5,680.0,5.2,5.4,5.6,6.6,5.2,1.0,0.0,0.24,17.0,0.0
2000-04-14,4.9,47001.6,0.0,437.58,13.5,1.65,692.12,4.9,5.2,5.4,5.6,6.6,0.0,1.0,0.0,0.24,17.0
2000-04-15,5.9,47001.6,10.0,298.22,16.92,6.5,960.0,4.9,4.9,5.2,5.4,5.6,0.0,0.0,1.0,0.0,0.24
2000-04-16,7.3,47347.19,17.29,268.8,22.5,13.0,1480.0,5.9,4.9,4.9,5.2,5.4,10.0,0.0,0.0,1.0,0.0
2000-04-17,6.0,47347.19,0.0,444.88,22.3,9.5,1200.0,7.3,5.9,4.9,4.9,5.2,17.29,10.0,0.0,0.0,1.0
2000-04-18,7.5,47347.19,11.0,105.6,10.5,7.5,1040.0,6.0,7.3,5.9,4.9,4.9,0.0,17.29,10.0,0.0,0.0
2000-04-19,7.4,47692.8,5.04,166.4,11.5,6.5,960.0,7.5,6.0,7.3,5.9,4.9,11.0,0.0,17.29,10.0,0.0
2000-04-20,6.4,47692.8,0.0,444.8,16.5,4.5,840.0,7.4,7.5,6.0,7.3,5.9,5.04,11.0,0.0,17.29,10.0
2000-04-21,7.0,48038.39,0.0,409.6,19.0,8.0,1080.0,6.4,7.4,7.5,6.0,7.3,0.0,5.04,11.0,0.0,17.29
2000-04-22,9.0,48038.39,10.0,266.44,17.0,8.09,1087.39,7.0,6.4,7.4,7.5,6.0,0.0,0.0,5.04,11.0,0.0
2000-04-23,6.8,48038.39,0.0,280.91,13.0,6.5,960.0,9.0,7.0,6.4,7.4,7.5,10.0,0.0,0.0,5.04,11.0
2000-04-24,6.1,48384.0,0.0,413.09,17.0,6.5,960.0,6.8,9.0,7.0,6.4,7.4,0.0,10.0,0.0,0.0,5.04
2000-04-25,6.4,48384.0,8.0,300.8,17.0,7.0,1000.0,6.1,6.8,9.0,7.0,6.4,0.0,0.0,10.0,0.0,0.0
2000-04-26,6.4,48729.6,7.7,265.25,12.0,4.0,800.0,6.4,6.1,6.8,9.0,7.0,8.0,0.0,0.0,10.0,0.0
2000-04-27,5.9,48729.6,0.0,323.24,11.59,4.5,840.0,6.4,6.4,6.1,6.8,9.0,7.7,8.0,0.0,0.0,10.0
2000-04-28,5.8,48729.6,3.0,283.8,14.0,5.38,910.52,5.9,6.4,6.4,6.1,6.8,0.0,7.7,8.0,0.0,0.0
2000-04-29,5.6,49075.19,0.0,444.8,18.5,7.5,1040.0,5.8,5.9,6.4,6.4,6.1,3.0,0.0,7.7,8.0,0.0
2000-04-30,5.3,49075.19,0.0,456.67,20.0,8.5,1120.0,5.6,5.8,5.9,6.4,6.4,0.0,3.0,0.0,7.7,8.0
2000-05-01,5.1,49420.8,0.0,551.72,20.75,3.09,767.06,5.3,5.6,5.8,5.9,6.4,0.0,0.0,3.0,0.0,7.7
2000-05-02,5.0,49420.8,0.0,490.26,22.5,9.0,1160.0,5.1,5.3,5.6,5.8,5.9,0.0,0.0,0.0,3.0,0.0
2000-05-03,4.5,49420.8,0.0,534.4,22.0,5.5,920.0,5.0,5.1,5.3,5.6,5.8,0.0,0.0,0.0,0.0,3.0
2000-05-04,4.5,49766.39,0.0,502.7,22.52,8.0,1080.0,4.5,5.0,5.1,5.3,5.6,0.0,0.0,0.0,0.0,0.0
2000-05-05,4.5,49766.39,0.0,492.8,27.5,12.5,1440.0,4.5,4.5,5.0,5.1,5.3,0.0,0.0,0.0,0.0,0.0
2000-05-06,4.2,49766.39,0.0,443.21,30.5,17.5,2000.0,4.5,4.5,4.5,5.0,5.1,0.0,0.0,0.0,0.0,0.0
2000-05-07,4.1,50112.0,0.0,467.2,32.0,17.5,2000.0,4.2,4.5,4.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0
2000-05-08,3.9,50112.0,0.0,445.27,32.5,19.04,2206.98,4.1,4.2,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0
2000-05-09,3.8,50135.1,0.0,412.65,31.5,20.0,2320.0,3.9,4.1,4.2,4.5,4.5,0.0,0.0,0.0,0.0,0.0
2000-05-10,3.9,50457.6,0.0,406.1,30.5,19.5,2280.0,3.8,3.9,4.1,4.2,4.5,0.0,0.0,0.0,0.0,0.0
2000-05-11,3.9,50457.6,8.0,384.29,28.5,12.5,1440.0,3.9,3.8,3.9,4.1,4.2,0.0,0.0,0.0,0.0,0.0
2000-05-12,3.6,50480.71,0.0,460.8,28.0,15.0,1720.0,3.9,3.9,3.8,3.9,4.1,8.0,0.0,0.0,0.0,0.0
2000-05-13,3.7,50803.2,0.0,487.72,31.5,16.13,1821.56,3.6,3.9,3.9,3.8,3.9,0.0,8.0,0.0,0.0,0.0
2000-05-14,3.7,50803.2,12.0,339.92,27.37,14.8,1688.73,3.7,3.6,3.9,3.9,3.8,0.0,0.0,8.0,0.0,0.0
2000-05-15,3.4,50803.2,0.0,448.46,22.02,10.5,1280.0,3.7,3.7,3.6,3.9,3.9,12.0,0.0,0.0,8.0,0.0
2000-05-16,3.3,51148.8,0.0,525.15,21.5,6.0,920.0,3.4,3.7,3.7,3.6,3.9,0.0,12.0,0.0,0.0,8.0
2000-05-17,3.2,51148.8,1.0,458.52,23.0,10.79,1302.93,3.3,3.4,3.7,3.7,3.6,0.0,0.0,12.0,0.0,0.0
2000-05-18,3.2,51148.8,0.0,435.2,26.5,14.5,1640.0,3.2,3.3,3.4,3.7,3.7,1.0,0.0,0.0,12.0,0.0
2000-05-19,3.1,51494.39,0.0,400.21,27.5,16.5,1880.0,3.2,3.2,3.3,3.4,3.7,0.0,1.0,0.0,0.0,12.0
2000-05-20,3.2,51494.39,1.0,409.6,21.5,11.0,1320.0,3.1,3.2,3.2,3.3,3.4,0.0,0.0,1.0,0.0,0.0
2000-05-21,3.5,51494.39,8.0,165.38,16.47,11.5,1360.0,3.2,3.1,3.2,3.2,3.3,1.0,0.0,0.0,1.0,0.0
2000-05-22,5.4,51494.39,15.42,131.02,15.79,12.0,1400.0,3.5,3.2,3.1,3.2,3.2,8.0,1.0,0.0,0.0,1.0
2000-05-23,4.1,51840.0,24.98,182.68,18.0,12.5,1440.0,5.4,3.5,3.2,3.1,3.2,15.42,8.0,1.0,0.0,0.0
2000-05-24,3.8,51840.0,7.0,318.1,25.72,14.5,1640.0,4.1,5.4,3.5,3.2,3.1,24.98,15.42,8.0,1.0,0.0
2000-05-25,3.6,51840.0,7.18,320.0,27.0,15.5,1760.0,3.8,4.1,5.4,3.5,3.2,7.0,24.98,15.42,8.0,1.0
2000-05-26,3.3,51840.0,0.0,465.73,25.5,12.5,1440.0,3.6,3.8,4.1,5.4,3.5,7.18,7.0,24.98,15.42,8.0
2000-05-27,3.5,52185.61,0.19,426.82,24.0,12.5,1440.0,3.3,3.6,3.8,4.1,5.4,0.0,7.18,7.0,24.98,15.42
2000-05-28,3.8,52185.61,8.0,224.0,19.0,12.0,1400.0,3.5,3.3,3.6,3.8,4.1,0.19,0.0,7.18,7.0,24.98
2000-05-29,3.9,52185.61,7.0,198.4,17.5,11.5,1360.0,3.8,3.5,3.3,3.6,3.8,8.0,0.19,0.0,7.18,7.0
2000-05-30,3.3,52185.61,0.0,263.98,16.54,10.68,1294.21,3.9,3.8,3.5,3.3,3.6,7.0,8.0,0.19,0.0,7.18
2000-05-31,3.2,52208.71,0.0,369.88,19.0,10.51,1280.67,3.3,3.9,3.8,3.5,3.3,0.0,7.0,8.0,0.19,0.0
2000-06-01,3.1,52531.2,0.0,508.8,27.0,12.0,1399.99,3.2,3.3,3.9,3.8,3.5,0.0,0.0,7.0,8.0,0.19
2000-06-02,3.0,52531.2,0.0,496.0,32.0,16.5,1880.0,3.1,3.2,3.3,3.9,3.8,0.0,0.0,0.0,7.0,8.0
2000-06-03,2.9,52531.2,5.0,336.98,30.79,18.0,2080.0,3.0,3.1,3.2,3.3,3.9,0.0,0.0,0.0,0.0,7.0
2000-06-04,2.7,52531.2,0.0,493.39,24.5,11.0,1320.0,2.9,3.0,3.1,3.2,3.3,5.0,0.0,0.0,0.0,0.0
2000-06-05,2.7,52531.2,0.0,368.0,22.0,13.5,1560.0,2.7,2.9,3.0,3.1,3.2,0.0,5.0,0.0,0.0,0.0
2000-06-06,3.2,52531.2,10.0,195.2,19.5,14.0,1600.0,2.7,2.7,2.9,3.0,3.1,0.0,0.0,5.0,0.0,0.0
2000-06-07,2.8,52876.8,10.0,285.39,21.0,12.5,1440.0,3.2,2.7,2.7,2.9,3.0,10.0,0.0,0.0,5.0,0.0
2000-06-08,2.5,52876.8,0.0,477.68,26.0,13.5,1560.0,2.8,3.2,2.7,2.7,2.9,10.0,10.0,0.0,0.0,5.0
2000-06-09,2.4,52876.8,0.0,460.8,29.5,17.0,1920.0,2.5,2.8,3.2,2.7,2.7,0.0,10.0,10.0,0.0,0.0
2000-06-10,2.3,52876.8,0.0,459.06,32.0,19.09,2214.5,2.4,2.5,2.8,3.2,2.7,0.0,0.0,10.0,10.0,0.0
2000-06-11,2.3,52876.8,0.0,429.19,33.5,21.5,2560.33,2.3,2.4,2.5,2.8,3.2,0.0,0.0,0.0,10.0,10.0
2000-06-12,2.3,52876.8,0.0,440.53,34.0,21.5,2560.0,2.3,2.3,2.4,2.5,2.8,0.0,0.0,0.0,0.0,10.0
2000-06-13,2.5,52876.8,10.0,376.15,30.0,15.5,1760.0,2.3,2.3,2.3,2.4,2.5,0.0,0.0,0.0,0.0,0.0
2000-06-14,2.3,52876.8,1.0,220.8,20.0,15.5,1760.0,2.5,2.3,2.3,2.3,2.4,10.0,0.0,0.0,0.0,0.0
2000-06-15,2.3,52876.8,3.0,307.2,26.0,16.5,1880.0,2.3,2.5,2.3,2.3,2.3,1.0,10.0,0.0,0.0,0.0
2000-06-16,2.5,52876.8,11.7,339.2,31.0,19.0,2200.0,2.3,2.3,2.5,2.3,2.3,3.0,1.0,10.0,0.0,0.0
2000-06-17,2.1,52876.8,0.0,353.05,31.54,23.0,2800.0,2.5,2.3,2.3,2.5,2.3,11.7,3.0,1.0,10.0,0.0
2000-06-18,3.2,52876.8,15.42,287.85,32.0,22.5,2720.0,2.1,2.5,2.3,2.3,2.5,0.0,11.7,3.0,1.0,10.0
2000-06-19,2.5,52876.8,8.0,288.0,29.0,20.0,2320.0,3.2,2.1,2.5,2.3,2.3,15.42,0.0,11.7,3.0,1.0
2000-06-20,2.2,52876.8,0.0,493.49,27.0,14.0,1600.0,2.5,3.2,2.1,2.5,2.3,8.0,15.42,0.0,11.7,3.0
2000-06-21,2.1,52876.8,0.0,482.65,28.5,15.5,1760.0,2.2,2.5,3.2,2.1,2.5,0.0,8.0,15.42,0.0,11.7
2000-06-22,2.3,52876.8,8.0,291.08,29.0,19.38,2260.74,2.1,2.2,2.5,3.2,2.1,0.0,0.0,8.0,15.42,0.0
2000-06-23,2.1,52876.8,0.0,425.17,30.0,19.0,2200.0,2.3,2.1,2.2,2.5,3.2,8.0,0.0,0.0,8.0,15.42
2000-06-24,2.0,52876.8,0.0,468.7,30.5,17.5,2000.0,2.1,2.3,2.1,2.2,2.5,0.0,8.0,0.0,0.0,8.0
2000-06-25,2.0,52876.8,0.0,403.2,31.5,21.0,2480.0,2.0,2.1,2.3,2.1,2.2,0.0,0.0,8.0,0.0,0.0
2000-06-26,2.1,52876.8,5.05,289.5,32.0,22.0,2640.0,2.0,2.0,2.1,2.3,2.1,0.0,0.0,0.0,8.0,0.0
2000-06-27,2.2,52876.8,0.0,336.0,32.0,23.5,2880.0,2.1,2.0,2.0,2.1,2.3,5.05,0.0,0.0,0.0,8.0
2000-06-28,2.5,52876.8,19.1,284.51,30.0,20.5,2400.0,2.2,2.1,2.0,2.0,2.1,0.0,5.05,0.0,0.0,0.0
2000-06-29,2.5,52876.8,16.56,185.6,25.0,19.5,2280.0,2.5,2.2,2.1,2.0,2.0,19.1,0.0,5.05,0.0,0.0
2000-06-30,2.4,52876.8,8.0,307.21,26.0,16.0,1800.0,2.5,2.5,2.2,2.1,2.0,16.56,19.1,0.0,5.05,0.0
2000-07-01,2.1,52876.8,0.0,457.61,28.0,16.0,1800.0,2.4,2.5,2.5,2.2,2.1,8.0,16.56,19.1,0.0,5.05
2000-07-02,2.0,52876.8,0.0,492.73,30.0,16.0,1800.0,2.1,2.4,2.5,2.5,2.2,0.0,8.0,16.56,19.1,0.0
