Date,Discharge,Dayl,Prcp,Srad,Tmax,Tmin,Vp,one_Discharge,two_Discharge,three_Discharge,four_Discharge,five_Discharge,one_Prcp,two_Prcp,three_Prcp,four_Prcp,five_Prcp
2000-02-03,28.0,36288.0,0.0,343.17,3.03,-10.39,280.0,31.0,34.0,37.0,21.0,20.0,0.0,0.0,20.11,22.07,0.0
2000-02-04,27.0,36288.0,0.0,269.21,4.68,-4.06,440.0,28.0,31.0,34.0,37.0,21.0,0.0,0.0,0.0,20.11,22.07
2000-02-05,27.0,36633.61,2.0,188.65,3.53,-1.97,522.08,27.0,28.0,31.0,34.0,37.0,0.0,0.0,0.0,0.0,20.11
2000-02-06,27.0,36633.61,0.0,238.1,3.35,-3.64,468.46,27.0,27.0,28.0,31.0,34.0,2.0,0.0,0.0,0.0,0.0
2000-02-07,26.0,36633.61,0.0,301.88,6.74,-2.81,495.6,27.0,27.0,27.0,28.0,31.0,0.0,2.0,0.0,0.0,0.0
2000-02-08,27.0,36979.2,0.0,358.6,5.07,-7.78,337.51,26.0,27.0,27.0,27.0,28.0,0.0,0.0,2.0,0.0,0.0
2000-02-09,26.0,36979.2,0.0,386.4,7.56,-8.5,320.0,27.0,26.0,27.0,27.0,27.0,0.0,0.0,0.0,2.0,0.0
2000-02-10,28.0,37174.12,0.0,379.86,11.5,-3.94,444.97,26.0,27.0,26.0,27.0,27.0,0.0,0.0,0.0,0.0,2.0
2000-02-11,30.0,37324.79,0.94,342.54,11.5,-0.51,599.11,28.0,26.0,27.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0
2000-02-12,32.0,37324.79,0.0,344.02,6.97,-4.51,440.0,30.0,28.0,26.0,27.0,26.0,0.94,0.0,0.0,0.0,0.0
2000-02-13,30.0,37670.4,0.0,353.23,4.06,-7.76,339.22,32.0,30.0,28.0,26.0,27.0,0.0,0.94,0.0,0.0,0.0
2000-02-14,37.0,37670.4,8.51,268.72,13.74,0.99,640.0,30.0,32.0,30.0,28.0,26.0,0.0,0.0,0.94,0.0,0.0
2000-02-15,44.0,37865.34,0.0,347.8,10.52,-1.0,560.0,37.0,30.0,32.0,30.0,28.0,8.51,0.0,0.0,0.94,0.0
2000-02-16,38.0,38016.01,0.0,402.26,11.66,-4.21,440.0,44.0,37.0,30.0,32.0,30.0,0.0,8.51,0.0,0.0,0.94
2000-02-17,33.0,38016.01,0.0,371.59,10.5,-2.28,520.0,38.0,44.0,37.0,30.0,32.0,0.0,0.0,8.51,0.0,0.0
2000-02-18,37.0,38361.6,21.14,232.22,6.05,-2.97,482.5,33.0,38.0,44.0,37.0,30.0,0.0,0.0,0.0,8.51,0.0
2000-02-19,70.0,38361.6,16.36,162.48,6.1,0.36,628.48,37.0,33.0,38.0,44.0,37.0,21.14,0.0,0.0,0.0,8.51
2000-02-20,74.0,38707.2,0.0,251.2,6.11,-0.7,583.87,70.0,37.0,33.0,38.0,44.0,16.36,21.14,0.0,0.0,0.0
2000-02-21,54.0,38707.2,0.0,342.32,7.45,-3.5,480.0,74.0,70.0,37.0,33.0,38.0,0.0,16.36,21.14,0.0,0.0
2000-02-22,42.0,38707.2,0.0,351.42,8.54,-4.0,440.0,54.0,74.0,70.0,37.0,33.0,0.0,0.0,16.36,21.14,0.0
2000-02-23,37.0,39052.79,0.0,383.37,13.9,-3.0,480.0,42.0,54.0,74.0,70.0,37.0,0.0,0.0,0.0,16.36,21.14
2000-02-24,34.0,39052.79,0.0,366.72,17.5,2.1,720.0,37.0,42.0,54.0,74.0,70.0,0.0,0.0,0.0,0.0,16.36
2000-02-25,32.0,39398.41,0.0,354.92,21.32,6.35,948.25,34.0,37.0,42.0,54.0,74.0,0.0,0.0,0.0,0.0,0.0
2000-02-26,31.0,39398.41,0.0,272.66,13.14,4.03,802.45,32.0,34.0,37.0,42.0,54.0,0.0,0.0,0.0,0.0,0.0
2000-02-27,29.0,39744.01,0.74,301.93,14.98,4.5,840.0,31.0,32.0,34.0,37.0,42.0,0.0,0.0,0.0,0.0,0.0
2000-02-28,31.0,39744.01,6.41,235.47,16.5,5.56,920.0,29.0,31.0,32.0,34.0,37.0,0.74,0.0,0.0,0.0,0.0
2000-02-29,30.0,39744.01,0.0,372.7,14.03,-0.09,600.0,31.0,29.0,31.0,32.0,34.0,6.41,0.74,0.0,0.0,0.0
2000-03-01,28.0,40089.61,0.0,390.36,13.5,-2.0,520.25,30.0,31.0,29.0,31.0,32.0,0.0,6.41,0.74,0.0,0.0
2000-03-02,27.0,40089.61,0.0,292.1,12.53,3.15,771.87,28.0,30.0,31.0,29.0,31.0,0.0,0.0,6.41,0.74,0.0
2000-03-03,26.0,40435.19,0.0,307.95,11.0,1.11,648.42,27.0,28.0,30.0,31.0,29.0,0.0,0.0,0.0,6.41,0.74
2000-03-04,26.0,40435.19,0.0,387.51,12.0,-2.5,520.0,26.0,27.0,28.0,30.0,31.0,0.0,0.0,0.0,0.0,6.41
2000-03-05,26.0,40780.79,0.0,384.0,15.5,1.0,640.0,26.0,26.0,27.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0
2000-03-06,25.0,40780.79,0.0,400.93,15.0,-1.0,560.25,26.0,26.0,26.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0
2000-03-07,25.0,41126.4,0.0,422.33,15.99,-2.5,520.0,25.0,26.0,26.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0
2000-03-08,25.0,41126.4,0.0,408.69,22.74,4.5,840.0,25.0,25.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0
2000-03-09,24.0,41321.33,0.0,404.65,24.24,6.3,943.93,25.0,25.0,25.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0
2000-03-10,24.0,41472.0,0.0,348.17,21.5,8.54,1123.07,24.0,25.0,25.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0
2000-03-11,24.0,41472.0,5.64,221.54,16.72,6.99,999.37,24.0,24.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0
2000-03-12,27.0,41817.59,7.83,220.1,14.36,5.0,880.0,24.0,24.0,24.0,25.0,25.0,5.64,0.0,0.0,0.0,0.0
2000-03-13,27.0,41817.59,0.0,375.61,10.0,-2.74,500.55,27.0,24.0,24.0,24.0,25.0,7.83,5.64,0.0,0.0,0.0
2000-03-14,25.0,42163.2,0.0,358.7,11.35,-0.5,600.0,27.0,27.0,24.0,24.0,24.0,0.0,7.83,5.64,0.0,0.0
2000-03-15,24.0,42163.2,0.0,395.72,16.99,2.7,736.07,25.0,27.0,27.0,24.0,24.0,0.0,0.0,7.83,5.64,0.0
2000-03-16,24.0,42508.8,11.94,265.78,20.49,8.23,1098.38,24.0,25.0,27.0,27.0,24.0,0.0,0.0,0.0,7.83,5.64
2000-03-17,38.0,42508.8,14.47,316.8,18.5,2.5,720.0,24.0,24.0,25.0,27.0,27.0,11.94,0.0,0.0,0.0,7.83
2000-03-18,37.0,42854.39,0.0,323.21,5.0,-4.62,440.0,38.0,24.0,24.0,25.0,27.0,14.47,11.94,0.0,0.0,0.0
2000-03-19,32.0,42854.39,0.0,308.09,6.91,-2.12,520.0,37.0,38.0,24.0,24.0,25.0,0.0,14.47,11.94,0.0,0.0
2000-03-20,29.0,43200.0,0.0,254.76,7.99,0.74,640.0,32.0,37.0,38.0,24.0,24.0,0.0,0.0,14.47,11.94,0.0
2000-03-21,38.0,43200.0,38.78,91.73,7.0,3.81,800.0,29.0,32.0,37.0,38.0,24.0,0.0,0.0,0.0,14.47,11.94
2000-03-22,255.0,43200.0,73.79,96.25,6.5,3.24,779.22,38.0,29.0,32.0,37.0,38.0,38.78,0.0,0.0,0.0,14.47
2000-03-23,305.0,43545.61,0.0,354.58,11.25,0.84,640.0,255.0,38.0,29.0,32.0,37.0,73.79,38.78,0.0,0.0,0.0
2000-03-24,192.0,43545.61,0.0,442.44,17.5,2.09,720.0,305.0,255.0,38.0,29.0,32.0,0.0,73.79,38.78,0.0,0.0
2000-03-25,131.0,43891.2,0.0,455.39,19.02,2.52,721.79,192.0,305.0,255.0,38.0,29.0,0.0,0.0,73.79,38.78,0.0
2000-03-26,94.0,43891.2,0.0,387.72,19.62,7.5,1040.0,131.0,192.0,305.0,255.0,38.0,0.0,0.0,0.0,73.79,38.78
2000-03-27,71.0,44236.8,11.37,351.29,17.64,0.5,640.0,94.0,131.0,192.0,305.0,255.0,0.0,0.0,0.0,0.0,73.79
2000-03-28,96.0,44236.8,15.99,252.58,17.01,7.2,1015.61,71.0,94.0,131.0,192.0,305.0,11.37,0.0,0.0,0.0,0.0
2000-03-29,107.0,44582.39,0.0,363.78,15.5,4.86,868.9,96.0,71.0,94.0,131.0,192.0,15.99,11.37,0.0,0.0,0.0
2000-03-30,87.0,44582.39,0.0,463.08,15.98,0.15,612.02,107.0,96.0,71.0,94.0,131.0,0.0,15.99,11.37,0.0,0.0
2000-03-31,68.0,44927.99,0.0,462.57,15.5,-0.06,600.0,87.0,107.0,96.0,71.0,94.0,0.0,0.0,15.99,11.37,0.0
2000-04-01,57.0,44927.99,0.0,473.6,16.5,-0.11,600.0,68.0,87.0,107.0,96.0,71.0,0.0,0.0,0.0,15.99,11.37
2000-04-02,51.0,45078.65,0.0,381.15,18.0,6.5,960.0,57.0,68.0,87.0,107.0,96.0,0.0,0.0,0.0,0.0,15.99
2000-04-03,44.0,45273.6,0.0,296.31,20.59,12.16,1412.42,51.0,57.0,68.0,87.0,107.0,0.0,0.0,0.0,0.0,0.0
2000-04-04,48.0,45273.6,7.98,229.43,19.5,11.0,1320.0,44.0,51.0,57.0,68.0,87.0,0.0,0.0,0.0,0.0,0.0
2000-04-05,52.0,45619.21,0.0,409.17,13.93,2.24,720.0,48.0,44.0,51.0,57.0,68.0,7.98,0.0,0.0,0.0,0.0
2000-04-06,49.0,45619.21,0.0,497.2,19.0,1.5,680.03,52.0,48.0,44.0,51.0,57.0,0.0,7.98,0.0,0.0,0.0
2000-04-07,43.0,45964.79,0.0,473.32,21.19,5.46,916.47,49.0,52.0,48.0,44.0,51.0,0.0,0.0,7.98,0.0,0.0
2000-04-08,38.0,45964.79,0.0,404.38,20.62,9.0,1160.25,43.0,49.0,52.0,48.0,44.0,0.0,0.0,0.0,7.98,0.0
2000-04-09,47.0,46310.41,12.04,382.32,17.49,-0.24,600.0,38.0,43.0,49.0,52.0,48.0,0.0,0.0,0.0,0.0,7.98
2000-04-10,53.0,46310.41,0.0,418.62,13.89,2.26,720.0,47.0,38.0,43.0,49.0,52.0,12.04,0.0,0.0,0.0,0.0
2000-04-11,47.0,46656.0,2.85,349.8,14.95,3.5,800.0,53.0,47.0,38.0,43.0,49.0,0.0,12.04,0.0,0.0,0.0
2000-04-12,42.0,46656.0,0.75,371.33,14.5,4.75,859.77,47.0,53.0,47.0,38.0,43.0,2.85,0.0,12.04,0.0,0.0
2000-04-13,36.0,46656.0,0.0,445.53,11.5,-0.9,568.01,42.0,47.0,53.0,47.0,38.0,0.75,2.85,0.0,12.04,0.0
2000-04-14,32.0,47001.59,0.0,471.34,13.0,-0.69,584.44,36.0,42.0,47.0,53.0,47.0,0.0,0.75,2.85,0.0,12.04
2000-04-15,39.0,47001.59,12.78,319.69,17.06,5.24,899.22,32.0,36.0,42.0,47.0,53.0,0.0,0.0,0.75,2.85,0.0
2000-04-16,88.0,47347.2,10.0,276.84,22.5,12.5,1440.0,39.0,32.0,36.0,42.0,47.0,12.78,0.0,0.0,0.75,2.85
2000-04-17,95.0,47347.2,3.78,333.16,20.87,8.0,1080.0,88.0,39.0,32.0,36.0,42.0,10.0,12.78,0.0,0.0,0.75
2000-04-18,78.0,47692.79,3.19,97.69,9.0,6.2,936.07,95.0,88.0,39.0,32.0,36.0,3.78,10.0,12.78,0.0,0.0
2000-04-19,67.0,47692.79,3.36,145.15,10.51,6.24,939.22,78.0,95.0,88.0,39.0,32.0,3.19,3.78,10.0,12.78,0.0
2000-04-20,58.0,47692.79,0.0,420.75,15.05,4.0,800.0,67.0,78.0,95.0,88.0,39.0,3.36,3.19,3.78,10.0,12.78
2000-04-21,51.0,48038.39,0.0,370.02,16.5,7.0,1000.0,58.0,67.0,78.0,95.0,88.0,0.0,3.36,3.19,3.78,10.0
2000-04-22,52.0,48038.39,5.81,195.35,14.18,7.99,1078.81,51.0,58.0,67.0,78.0,95.0,0.0,0.0,3.36,3.19,3.78
2000-04-23,50.0,48383.99,0.0,276.37,13.48,7.08,1006.12,52.0,51.0,58.0,67.0,78.0,5.81,0.0,0.0,3.36,3.19
2000-04-24,45.0,48383.99,0.0,432.74,18.0,6.74,979.19,50.0,52.0,51.0,58.0,67.0,0.0,5.81,0.0,0.0,3.36
2000-04-25,37.0,48534.66,8.38,301.65,16.45,6.5,960.0,45.0,50.0,52.0,51.0,58.0,0.0,0.0,5.81,0.0,0.0
2000-04-26,46.0,48729.6,0.0,290.75,10.5,4.22,817.29,37.0,45.0,50.0,52.0,51.0,8.38,0.0,0.0,5.81,0.0
2000-04-27,46.0,48729.6,1.19,308.34,10.13,3.5,800.0,46.0,37.0,45.0,50.0,52.0,0.0,8.38,0.0,0.0,5.81
2000-04-28,43.0,49075.2,0.0,394.57,13.0,4.0,800.0,46.0,46.0,37.0,45.0,50.0,1.19,0.0,8.38,0.0,0.0
2000-04-29,40.0,49075.2,0.0,460.58,17.49,6.0,920.0,43.0,46.0,46.0,37.0,45.0,0.0,1.19,0.0,8.38,0.0
2000-04-30,38.0,49225.86,0.0,504.16,19.51,5.75,920.0,40.0,43.0,46.0,46.0,37.0,0.0,0.0,1.19,0.0,8.38
2000-05-01,35.0,49420.8,0.0,557.77,18.93,1.0,640.0,38.0,40.0,43.0,46.0,46.0,0.0,0.0,0.0,1.19,0.0
2000-05-02,34.0,49420.8,1.0,473.31,21.5,9.08,1166.04,35.0,38.0,40.0,43.0,46.0,0.0,0.0,0.0,0.0,1.19
2000-05-03,33.0,49766.39,0.0,537.01,21.0,4.5,840.0,34.0,35.0,38.0,40.0,43.0,1.0,0.0,0.0,0.0,0.0
2000-05-04,32.0,49766.39,0.0,503.1,20.37,6.25,940.0,33.0,34.0,35.0,38.0,40.0,0.0,1.0,0.0,0.0,0.0
2000-05-05,31.0,49766.39,0.0,494.71,27.62,12.5,1440.0,32.0,33.0,34.0,35.0,38.0,0.0,0.0,1.0,0.0,0.0
2000-05-06,31.0,50112.0,0.0,472.89,31.0,16.42,1867.8,31.0,32.0,33.0,34.0,35.0,0.0,0.0,0.0,1.0,0.0
2000-05-07,31.0,50112.0,0.0,478.34,33.0,17.5,2000.0,31.0,31.0,32.0,33.0,34.0,0.0,0.0,0.0,0.0,1.0
2000-05-08,30.0,50262.66,0.0,462.65,32.5,18.02,2081.39,31.0,31.0,31.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0
2000-05-09,28.0,50457.6,0.0,420.69,31.5,19.5,2280.0,30.0,31.0,31.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0
2000-05-10,28.0,50457.6,0.0,458.74,30.2,16.77,1901.64,28.0,30.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0
2000-05-11,29.0,50608.27,0.0,509.27,27.0,11.35,1347.79,28.0,28.0,30.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0
2000-05-12,28.0,50803.19,0.0,430.8,26.01,14.5,1640.0,29.0,28.0,28.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0
2000-05-13,27.0,50803.19,4.96,356.36,28.47,14.5,1640.0,28.0,29.0,28.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0
2000-05-14,26.0,50953.85,5.31,352.95,26.32,13.06,1488.93,27.0,28.0,29.0,28.0,28.0,4.96,0.0,0.0,0.0,0.0
2000-05-15,24.0,51148.79,0.0,494.71,22.0,8.25,1099.77,26.0,27.0,28.0,29.0,28.0,5.31,4.96,0.0,0.0,0.0
2000-05-16,24.0,51148.79,0.0,533.28,21.09,5.0,880.0,24.0,26.0,27.0,28.0,29.0,0.0,5.31,4.96,0.0,0.0
2000-05-17,24.0,51176.3,2.13,392.46,21.5,11.38,1350.12,24.0,24.0,26.0,27.0,28.0,0.0,0.0,5.31,4.96,0.0
2000-05-18,23.0,51494.4,0.0,404.99,24.36,13.75,1580.33,24.0,24.0,24.0,26.0,27.0,2.13,0.0,0.0,5.31,4.96
2000-05-19,23.0,51494.4,0.0,413.39,24.58,13.5,1560.0,23.0,24.0,24.0,24.0,26.0,0.0,2.13,0.0,0.0,5.31
2000-05-20,21.0,51494.4,4.0,196.7,15.89,9.91,1232.79,23.0,23.0,24.0,24.0,24.0,0.0,0.0,2.13,0.0,0.0
2000-05-21,23.0,51840.01,7.52,130.68,14.22,10.46,1276.46,21.0,23.0,23.0,24.0,24.0,4.0,0.0,0.0,2.13,0.0
2000-05-22,28.0,51840.01,14.0,102.34,14.03,11.23,1338.67,23.0,21.0,23.0,23.0,24.0,7.52,4.0,0.0,0.0,2.13
2000-05-23,31.0,51840.01,6.68,195.92,16.83,11.0,1320.0,28.0,23.0,21.0,23.0,23.0,14.0,7.52,4.0,0.0,0.0
2000-05-24,39.0,51840.01,11.55,332.61,25.0,13.15,1504.32,31.0,28.0,23.0,21.0,23.0,6.68,14.0,7.52,4.0,0.0
2000-05-25,39.0,52185.6,3.31,319.12,26.0,14.66,1665.82,39.0,31.0,28.0,23.0,21.0,11.55,6.68,14.0,7.52,4.0
2000-05-26,34.0,52185.6,0.0,488.27,25.0,10.92,1313.37,39.0,39.0,31.0,28.0,23.0,3.31,11.55,6.68,14.0,7.52
2000-05-27,31.0,52185.6,4.89,328.47,22.5,10.86,1308.59,34.0,39.0,39.0,31.0,28.0,0.0,3.31,11.55,6.68,14.0
2000-05-28,31.0,52185.6,4.41,252.73,19.0,10.93,1314.32,31.0,34.0,39.0,39.0,31.0,4.89,0.0,3.31,11.55,6.68
2000-05-29,31.0,52336.26,3.0,219.54,18.01,11.22,1337.7,31.0,31.0,34.0,39.0,39.0,4.41,4.89,0.0,3.31,11.55
2000-05-30,28.0,52531.2,0.0,280.95,16.6,10.3,1263.97,31.0,31.0,31.0,34.0,39.0,3.0,4.41,4.89,0.0,3.31
2000-05-31,27.0,52531.2,0.0,365.89,19.24,10.79,1303.44,28.0,31.0,31.0,31.0,34.0,0.0,3.0,4.41,4.89,0.0
2000-06-01,25.0,52531.2,0.0,516.63,26.5,11.0,1320.0,27.0,28.0,31.0,31.0,31.0,0.0,0.0,3.0,4.41,4.89
2000-06-02,23.0,52531.2,0.0,478.33,31.5,17.0,1920.0,25.0,27.0,28.0,31.0,31.0,0.0,0.0,0.0,3.0,4.41
2000-06-03,22.0,52681.86,0.0,439.09,29.0,17.0,1920.0,23.0,25.0,27.0,28.0,31.0,0.0,0.0,0.0,0.0,3.0
2000-06-04,23.0,52876.79,0.0,509.48,23.81,9.5,1200.0,22.0,23.0,25.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0
2000-06-05,21.0,52876.79,0.0,400.22,21.72,12.24,1419.1,23.0,22.0,23.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0
2000-06-06,22.0,52876.79,10.9,190.29,18.85,13.5,1560.0,21.0,23.0,22.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0
2000-06-07,23.0,52876.79,0.0,447.29,21.0,10.41,1273.1,22.0,21.0,23.0,22.0,23.0,10.9,0.0,0.0,0.0,0.0
2000-06-08,21.0,52876.79,0.0,487.05,25.94,12.97,1477.95,23.0,22.0,21.0,23.0,22.0,0.0,10.9,0.0,0.0,0.0
2000-06-09,21.0,52876.79,0.0,464.86,29.6,16.92,1913.37,21.0,23.0,22.0,21.0,23.0,0.0,0.0,10.9,0.0,0.0
2000-06-10,20.0,52904.31,0.0,468.21,32.25,18.78,2164.97,21.0,21.0,23.0,22.0,21.0,0.0,0.0,0.0,10.9,0.0
2000-06-11,19.0,53027.46,0.0,438.47,33.42,21.0,2480.0,20.0,21.0,21.0,23.0,22.0,0.0,0.0,0.0,0.0,10.9
2000-06-12,18.0,53222.4,6.12,365.71,33.5,18.53,2124.48,19.0,20.0,21.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0
2000-06-13,17.0,53222.4,2.68,359.46,23.9,14.16,1613.14,18.0,19.0,20.0,21.0,21.0,6.12,0.0,0.0,0.0,0.0
2000-06-14,17.0,53222.4,1.88,198.82,18.98,14.25,1619.78,17.0,18.0,19.0,20.0,21.0,2.68,6.12,0.0,0.0,0.0
2000-06-15,18.0,53222.4,1.09,386.66,24.86,16.25,1840.65,17.0,17.0,18.0,19.0,20.0,1.88,2.68,6.12,0.0,0.0
2000-06-16,17.0,53222.4,1.79,395.92,29.89,19.09,2214.37,18.0,17.0,17.0,18.0,19.0,1.09,1.88,2.68,6.12,0.0
2000-06-17,17.0,53222.4,0.0,381.4,32.0,22.5,2720.0,17.0,18.0,17.0,17.0,18.0,1.79,1.09,1.88,2.68,6.12
2000-06-18,17.0,53222.4,14.8,287.93,31.22,21.81,2610.03,17.0,17.0,18.0,17.0,17.0,0.0,1.79,1.09,1.88,2.68
2000-06-19,21.0,53222.4,0.0,386.01,27.67,18.72,2154.85,17.0,17.0,17.0,18.0,17.0,14.8,0.0,1.79,1.09,1.88
2000-06-20,20.0,53222.4,0.0,503.64,27.5,13.64,1571.32,21.0,17.0,17.0,17.0,18.0,0.0,14.8,0.0,1.79,1.09
2000-06-21,18.0,53222.4,0.0,460.27,27.39,15.5,1690.02,20.0,21.0,17.0,17.0,17.0,0.0,0.0,14.8,0.0,1.79
2000-06-22,20.0,53222.4,6.19,258.79,28.01,19.72,2297.42,18.0,20.0,21.0,17.0,17.0,0.0,0.0,0.0,14.8,0.0
2000-06-23,19.0,53222.4,0.0,424.11,30.0,18.93,2155.4,20.0,18.0,20.0,21.0,17.0,6.19,0.0,0.0,0.0,14.8
2000-06-24,17.0,53222.4,0.0,482.02,29.5,16.13,1737.91,19.0,20.0,18.0,20.0,21.0,0.0,6.19,0.0,0.0,0.0
2000-06-25,16.0,53222.4,0.0,365.14,30.03,20.94,2471.11,17.0,19.0,20.0,18.0,20.0,0.0,0.0,6.19,0.0,0.0
2000-06-26,15.0,53222.4,0.0,367.56,30.99,21.73,2596.76,16.0,17.0,19.0,20.0,18.0,0.0,0.0,0.0,6.19,0.0
2000-06-27,14.0,53222.4,0.0,384.58,32.5,22.48,2620.95,15.0,16.0,17.0,19.0,20.0,0.0,0.0,0.0,0.0,6.19
2000-06-28,34.0,53222.4,39.59,263.8,28.5,20.0,2320.0,14.0,15.0,16.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0
2000-06-29,49.0,53140.87,15.79,170.46,23.64,18.67,2147.7,34.0,14.0,15.0,16.0,17.0,39.59,0.0,0.0,0.0,0.0
2000-06-30,53.0,52904.31,0.0,409.75,25.5,15.63,1770.61,49.0,34.0,14.0,15.0,16.0,15.79,39.59,0.0,0.0,0.0
2000-07-01,39.0,52876.79,0.0,483.78,27.5,14.46,1636.81,53.0,49.0,34.0,14.0,15.0,0.0,15.79,39.59,0.0,0.0
2000-07-02,28.0,52876.79,0.0,502.14,29.41,14.98,1665.75,39.0,53.0,49.0,34.0,14.0,0.0,0.0,15.79,39.59,0.0
