Date,Discharge,Dayl,Prcp,Srad,Tmax,Tmin,Vp,one_Discharge,two_Discharge,three_Discharge,four_Discharge,five_Discharge,one_Prcp,two_Prcp,three_Prcp,four_Prcp,five_Prcp
2000-01-27,360.0,34905.59,0.0,273.88,-6.43,-17.26,159.55,450.0,480.0,540.0,450.0,450.0,1.02,0.0,0.26,0.63,1.49
2000-01-28,290.0,34905.59,0.0,195.5,-9.66,-16.46,160.22,360.0,450.0,480.0,540.0,450.0,0.0,1.02,0.0,0.26,0.63
2000-01-29,260.0,35053.86,0.0,336.76,-4.39,-20.83,119.26,290.0,360.0,450.0,480.0,540.0,0.0,0.0,1.02,0.0,0.26
2000-01-30,240.0,35251.18,2.67,308.09,-0.37,-21.13,116.95,260.0,290.0,360.0,450.0,480.0,0.0,0.0,0.0,1.02,0.0
2000-01-31,260.0,35251.18,6.71,129.34,-2.87,-8.54,320.0,240.0,260.0,290.0,360.0,450.0,2.67,0.0,0.0,0.0,1.02
2000-02-01,320.0,35485.87,0.0,139.33,-3.93,-8.18,329.24,260.0,240.0,260.0,290.0,360.0,6.71,2.67,0.0,0.0,0.0
2000-02-02,290.0,35596.83,0.04,201.75,-4.53,-10.75,271.18,320.0,260.0,240.0,260.0,290.0,0.0,6.71,2.67,0.0,0.0
2000-02-03,260.0,35616.8,0.0,260.54,-4.26,-12.72,240.0,290.0,320.0,260.0,240.0,260.0,0.04,0.0,6.71,2.67,0.0
2000-02-04,250.0,35942.43,3.24,175.6,-1.84,-8.89,307.55,260.0,290.0,320.0,260.0,240.0,0.0,0.04,0.0,6.71,2.67
2000-02-05,280.0,35942.43,2.93,248.62,-0.5,-12.09,240.45,250.0,260.0,290.0,320.0,260.0,3.24,0.0,0.04,0.0,6.71
2000-02-06,270.0,36132.39,0.83,300.66,-1.66,-11.46,248.6,280.0,250.0,260.0,290.0,320.0,2.93,3.24,0.0,0.04,0.0
2000-02-07,240.0,36287.97,0.0,295.48,-0.82,-10.29,279.41,270.0,280.0,250.0,260.0,290.0,0.83,2.93,3.24,0.0,0.04
2000-02-08,230.0,36288.64,0.0,397.01,-0.46,-21.37,114.82,240.0,270.0,280.0,250.0,260.0,0.0,0.83,2.93,3.24,0.0
2000-02-09,210.0,36633.6,0.0,401.54,1.44,-20.89,118.56,230.0,240.0,270.0,280.0,250.0,0.0,0.0,0.83,2.93,3.24
2000-02-10,230.0,36633.6,0.0,381.89,8.21,-9.36,295.79,210.0,230.0,240.0,270.0,280.0,0.0,0.0,0.0,0.83,2.93
2000-02-11,260.0,36912.73,4.33,257.61,6.81,-6.45,378.13,230.0,210.0,230.0,240.0,270.0,0.0,0.0,0.0,0.0,0.83
2000-02-12,330.0,36979.2,0.0,381.86,1.77,-14.6,198.78,260.0,230.0,210.0,230.0,240.0,4.33,0.0,0.0,0.0,0.0
2000-02-13,450.0,37077.18,0.0,323.04,-1.45,-12.78,231.33,330.0,260.0,230.0,210.0,230.0,0.0,4.33,0.0,0.0,0.0
2000-02-14,580.0,37324.79,14.08,189.39,0.14,-7.82,334.67,450.0,330.0,260.0,230.0,210.0,0.0,0.0,4.33,0.0,0.0
2000-02-15,900.0,37324.79,6.82,211.37,1.32,-7.49,346.88,580.0,450.0,330.0,260.0,230.0,14.08,0.0,0.0,4.33,0.0
2000-02-16,860.0,37670.42,0.0,303.21,2.38,-6.89,363.74,900.0,580.0,450.0,330.0,260.0,6.82,14.08,0.0,0.0,4.33
2000-02-17,760.0,37670.42,0.0,386.39,4.2,-9.76,285.17,860.0,900.0,580.0,450.0,330.0,0.0,6.82,14.08,0.0,0.0
2000-02-18,680.0,38009.86,3.52,219.21,-0.81,-8.16,321.31,760.0,860.0,900.0,580.0,450.0,0.0,0.0,6.82,14.08,0.0
2000-02-19,800.0,38016.0,14.74,124.15,-1.28,-5.68,400.9,680.0,760.0,860.0,900.0,580.0,3.52,0.0,0.0,6.82,14.08
2000-02-20,780.0,38250.69,0.45,147.88,-2.22,-5.95,392.4,800.0,680.0,760.0,860.0,900.0,14.74,3.52,0.0,0.0,6.82
2000-02-21,680.0,38361.61,2.54,156.29,-0.8,-5.1,424.01,780.0,800.0,680.0,760.0,860.0,0.45,14.74,3.52,0.0,0.0
2000-02-22,620.0,38459.51,0.0,370.32,5.69,-5.28,417.25,680.0,780.0,800.0,680.0,760.0,2.54,0.45,14.74,3.52,0.0
2000-02-23,780.0,38707.18,0.0,430.65,11.17,-4.42,441.03,620.0,680.0,780.0,800.0,680.0,0.0,2.54,0.45,14.74,3.52
2000-02-24,1700.0,38707.85,0.0,394.16,13.65,0.87,648.04,780.0,620.0,680.0,780.0,800.0,0.0,0.0,2.54,0.45,14.74
2000-02-25,4500.0,39052.8,6.11,308.27,16.09,1.68,686.45,1700.0,780.0,620.0,680.0,780.0,0.0,0.0,0.0,2.54,0.45
2000-02-26,7240.0,39052.8,0.0,386.51,14.72,2.2,718.22,4500.0,1700.0,780.0,620.0,680.0,6.11,0.0,0.0,0.0,2.54
2000-02-27,5560.0,39398.44,0.0,273.36,11.1,3.58,792.68,7240.0,4500.0,1700.0,780.0,620.0,0.0,6.11,0.0,0.0,0.0
2000-02-28,5790.0,39398.44,14.29,319.24,13.38,-1.16,561.99,5560.0,7240.0,4500.0,1700.0,780.0,0.0,0.0,6.11,0.0,0.0
2000-02-29,4190.0,39743.98,0.0,422.23,8.0,-5.16,426.29,5790.0,5560.0,7240.0,4500.0,1700.0,14.29,0.0,0.0,6.11,0.0
2000-03-01,3230.0,39743.98,0.0,449.68,11.23,-4.45,440.0,4190.0,5790.0,5560.0,7240.0,4500.0,0.0,14.29,0.0,0.0,6.11
2000-03-02,2920.0,40089.6,8.0,264.44,7.44,-2.47,511.24,3230.0,4190.0,5790.0,5560.0,7240.0,0.0,0.0,14.29,0.0,0.0
2000-03-03,2260.0,40089.6,0.61,251.18,1.47,-4.94,427.06,2920.0,3230.0,4190.0,5790.0,5560.0,8.0,0.0,0.0,14.29,0.0
2000-03-04,1920.0,40435.21,0.0,434.34,6.87,-6.78,361.49,2260.0,2920.0,3230.0,4190.0,5790.0,0.61,8.0,0.0,0.0,14.29
2000-03-05,1650.0,40435.21,0.0,444.61,9.59,-5.01,432.87,1920.0,2260.0,2920.0,3230.0,4190.0,0.0,0.61,8.0,0.0,0.0
2000-03-06,1380.0,40780.78,0.0,459.69,11.0,-4.69,437.77,1650.0,1920.0,2260.0,2920.0,3230.0,0.0,0.0,0.61,8.0,0.0
2000-03-07,1170.0,40780.78,0.0,459.69,11.42,-4.3,440.24,1380.0,1650.0,1920.0,2260.0,2920.0,0.0,0.0,0.0,0.61,8.0
2000-03-08,1060.0,41126.43,0.0,507.24,21.75,-2.56,508.0,1170.0,1380.0,1650.0,1920.0,2260.0,0.0,0.0,0.0,0.0,0.61
2000-03-09,970.0,41126.43,0.0,459.67,23.36,5.82,924.65,1060.0,1170.0,1380.0,1650.0,1920.0,0.0,0.0,0.0,0.0,0.0
2000-03-10,905.0,41472.02,1.71,491.39,22.26,1.54,682.6,970.0,1060.0,1170.0,1380.0,1650.0,0.0,0.0,0.0,0.0,0.0
2000-03-11,819.0,41472.02,0.0,234.36,4.47,-1.42,553.95,905.0,970.0,1060.0,1170.0,1380.0,1.71,0.0,0.0,0.0,0.0
2000-03-12,989.0,41817.59,11.46,201.12,3.56,-3.08,488.3,819.0,905.0,970.0,1060.0,1170.0,0.0,1.71,0.0,0.0,0.0
2000-03-13,929.0,41817.59,0.08,360.35,1.09,-8.07,331.27,989.0,819.0,905.0,970.0,1060.0,11.46,0.0,1.71,0.0,0.0
2000-03-14,837.0,42163.24,0.0,439.92,6.79,-5.55,407.17,929.0,989.0,819.0,905.0,970.0,0.08,11.46,0.0,1.71,0.0
2000-03-15,810.0,42163.24,0.0,462.3,12.13,-1.83,537.16,837.0,929.0,989.0,819.0,905.0,0.0,0.08,11.46,0.0,1.71
2000-03-16,809.0,42508.8,0.0,479.9,17.03,1.2,664.91,810.0,837.0,929.0,989.0,819.0,0.0,0.0,0.08,11.46,0.0
2000-03-17,1700.0,42508.8,17.43,393.57,13.36,-5.94,393.16,809.0,810.0,837.0,929.0,989.0,0.0,0.0,0.0,0.08,11.46
2000-03-18,1750.0,42854.36,0.0,463.7,0.64,-12.59,233.44,1700.0,809.0,810.0,837.0,929.0,17.43,0.0,0.0,0.0,0.08
2000-03-19,1680.0,42854.36,0.0,474.46,5.41,-8.63,317.91,1750.0,1700.0,809.0,810.0,837.0,0.0,17.43,0.0,0.0,0.0
2000-03-20,1540.0,43200.0,0.0,323.59,6.93,-1.35,556.97,1680.0,1750.0,1700.0,809.0,810.0,0.0,0.0,17.43,0.0,0.0
2000-03-21,1740.0,43200.0,2.97,265.61,9.08,1.67,692.64,1540.0,1680.0,1750.0,1700.0,809.0,0.0,0.0,0.0,17.43,0.0
2000-03-22,3080.0,43200.0,16.85,140.59,6.81,2.25,720.04,1740.0,1540.0,1680.0,1750.0,1700.0,2.97,0.0,0.0,0.0,17.43
2000-03-23,2710.0,43545.61,0.0,346.88,11.6,2.51,730.82,3080.0,1740.0,1540.0,1680.0,1750.0,16.85,2.97,0.0,0.0,0.0
2000-03-24,2370.0,43545.61,0.0,503.73,14.82,-1.34,556.04,2710.0,3080.0,1740.0,1540.0,1680.0,0.0,16.85,2.97,0.0,0.0
2000-03-25,2020.0,43891.2,0.56,517.52,18.89,1.09,647.85,2370.0,2710.0,3080.0,1740.0,1540.0,0.0,0.0,16.85,2.97,0.0
2000-03-26,1690.0,43891.2,1.13,534.71,20.11,0.42,621.44,2020.0,2370.0,2710.0,3080.0,1740.0,0.56,0.0,0.0,16.85,2.97
2000-03-27,1410.0,44236.78,0.0,497.14,12.63,-2.92,494.57,1690.0,2020.0,2370.0,2710.0,3080.0,1.13,0.56,0.0,0.0,16.85
2000-03-28,1280.0,44236.78,2.76,365.61,12.11,-1.15,560.75,1410.0,1690.0,2020.0,2370.0,2710.0,0.0,1.13,0.56,0.0,0.0
2000-03-29,1120.0,44582.4,2.08,342.84,9.13,-0.06,606.89,1280.0,1410.0,1690.0,2020.0,2370.0,2.76,0.0,1.13,0.56,0.0
2000-03-30,979.0,44582.4,1.15,209.63,4.16,-0.81,577.87,1120.0,1280.0,1410.0,1690.0,2020.0,2.08,2.76,0.0,1.13,0.56
2000-03-31,835.0,44928.04,0.0,503.03,8.45,-6.41,377.01,979.0,1120.0,1280.0,1410.0,1690.0,1.15,2.08,2.76,0.0,1.13
2000-04-01,744.0,44928.04,0.0,559.44,13.85,-6.13,384.97,835.0,979.0,1120.0,1280.0,1410.0,0.0,1.15,2.08,2.76,0.0
2000-04-02,698.0,45273.61,0.0,560.58,17.2,-3.87,457.13,744.0,835.0,979.0,1120.0,1280.0,0.0,0.0,1.15,2.08,2.76
2000-04-03,1320.0,45273.61,13.63,199.36,12.97,6.08,929.6,698.0,744.0,835.0,979.0,1120.0,0.0,0.0,0.0,1.15,2.08
2000-04-04,7150.0,45619.18,34.92,279.21,16.45,6.19,949.61,1320.0,698.0,744.0,835.0,979.0,13.63,0.0,0.0,0.0,1.15
2000-04-05,6500.0,45619.18,4.28,341.05,9.05,-3.32,476.68,7150.0,1320.0,698.0,744.0,835.0,34.92,13.63,0.0,0.0,0.0
2000-04-06,4210.0,45964.8,1.69,378.99,8.73,-1.61,551.16,6500.0,7150.0,1320.0,698.0,744.0,4.28,34.92,13.63,0.0,0.0
2000-04-07,2970.0,45964.8,0.0,537.92,15.66,-2.13,525.19,4210.0,6500.0,7150.0,1320.0,698.0,1.69,4.28,34.92,13.63,0.0
2000-04-08,3240.0,46310.39,9.86,324.05,10.75,-0.72,580.04,2970.0,4210.0,6500.0,7150.0,1320.0,0.0,1.69,4.28,34.92,13.63
2000-04-09,4340.0,46310.39,13.82,381.63,9.86,-4.87,428.53,3240.0,2970.0,4210.0,6500.0,7150.0,9.86,0.0,1.69,4.28,34.92
2000-04-10,3560.0,46656.02,1.09,362.63,5.51,-3.29,479.95,4340.0,3240.0,2970.0,4210.0,6500.0,13.82,9.86,0.0,1.69,4.28
2000-04-11,2720.0,46656.02,0.18,401.38,7.28,-2.82,497.54,3560.0,4340.0,3240.0,2970.0,4210.0,1.09,13.82,9.86,0.0,1.69
2000-04-12,2250.0,47001.61,2.47,347.55,6.38,-3.1,487.3,2720.0,3560.0,4340.0,3240.0,2970.0,0.18,1.09,13.82,9.86,0.0
2000-04-13,1750.0,47001.61,0.0,474.42,6.87,-5.8,397.85,2250.0,2720.0,3560.0,4340.0,3240.0,2.47,0.18,1.09,13.82,9.86
2000-04-14,1450.0,47347.21,0.0,473.17,9.78,-3.02,481.49,1750.0,2250.0,2720.0,3560.0,4340.0,0.0,2.47,0.18,1.09,13.82
2000-04-15,1270.0,47347.21,0.0,537.85,20.09,2.42,720.02,1450.0,1750.0,2250.0,2720.0,3560.0,0.0,0.0,2.47,0.18,1.09
2000-04-16,1140.0,47692.12,0.0,525.46,22.74,5.45,911.08,1270.0,1450.0,1750.0,2250.0,2720.0,0.0,0.0,0.0,2.47,0.18
2000-04-17,1400.0,47692.79,8.41,398.94,22.67,4.6,850.17,1140.0,1270.0,1450.0,1750.0,2250.0,0.0,0.0,0.0,0.0,2.47
2000-04-18,1720.0,47940.49,5.95,147.23,7.92,3.41,784.46,1400.0,1140.0,1270.0,1450.0,1750.0,8.41,0.0,0.0,0.0,0.0
2000-04-19,1650.0,48038.41,3.51,163.54,8.49,3.95,802.19,1720.0,1400.0,1140.0,1270.0,1450.0,5.95,8.41,0.0,0.0,0.0
2000-04-20,1580.0,48149.4,0.0,322.07,13.54,5.62,915.39,1650.0,1720.0,1400.0,1140.0,1270.0,3.51,5.95,8.41,0.0,0.0
2000-04-21,2310.0,48384.01,18.79,199.15,14.16,7.62,1049.91,1580.0,1650.0,1720.0,1400.0,1140.0,0.0,3.51,5.95,8.41,0.0
2000-04-22,4830.0,48390.11,14.39,201.75,11.13,4.7,856.66,2310.0,1580.0,1650.0,1720.0,1400.0,18.79,0.0,3.51,5.95,8.41
2000-04-23,5990.0,48729.63,8.21,176.82,7.96,2.6,739.37,4830.0,2310.0,1580.0,1650.0,1720.0,14.39,18.79,0.0,3.51,5.95
2000-04-24,4460.0,48729.63,0.0,382.37,8.26,-0.82,577.17,5990.0,4830.0,2310.0,1580.0,1650.0,8.21,14.39,18.79,0.0,3.51
2000-04-25,3190.0,49075.21,0.0,534.98,17.24,0.43,626.17,4460.0,5990.0,4830.0,2310.0,1580.0,0.0,8.21,14.39,18.79,0.0
2000-04-26,2380.0,49075.21,0.0,543.76,15.42,-1.89,533.81,3190.0,4460.0,5990.0,4830.0,2310.0,0.0,0.0,8.21,14.39,18.79
2000-04-27,1890.0,49322.84,0.0,497.91,13.12,-0.71,580.76,2380.0,3190.0,4460.0,5990.0,4830.0,0.0,0.0,0.0,8.21,14.39
2000-04-28,1540.0,49420.78,0.0,506.44,14.11,-0.46,592.22,1890.0,2380.0,3190.0,4460.0,5990.0,0.0,0.0,0.0,0.0,8.21
2000-04-29,1280.0,49487.26,0.0,539.12,18.07,0.21,619.58,1540.0,1890.0,2380.0,3190.0,4460.0,0.0,0.0,0.0,0.0,0.0
2000-04-30,1080.0,49766.38,0.0,538.07,18.95,0.96,653.34,1280.0,1540.0,1890.0,2380.0,3190.0,0.0,0.0,0.0,0.0,0.0
2000-05-01,925.0,49766.38,0.0,551.85,18.03,-1.0,570.6,1080.0,1280.0,1540.0,1890.0,2380.0,0.0,0.0,0.0,0.0,0.0
2000-05-02,958.0,50111.32,7.19,395.01,19.35,2.43,730.84,925.0,1080.0,1280.0,1540.0,1890.0,0.0,0.0,0.0,0.0,0.0
2000-05-03,833.0,50111.99,0.0,544.79,18.67,0.09,615.67,958.0,925.0,1080.0,1280.0,1540.0,7.19,0.0,0.0,0.0,0.0
2000-05-04,731.0,50267.57,0.0,549.5,22.47,2.22,720.1,833.0,958.0,925.0,1080.0,1280.0,0.0,7.19,0.0,0.0,0.0
2000-05-05,708.0,50457.64,3.67,409.21,24.79,6.52,971.11,731.0,833.0,958.0,925.0,1080.0,0.0,0.0,7.19,0.0,0.0
2000-05-06,650.0,50457.64,0.0,478.4,26.91,10.96,1316.71,708.0,731.0,833.0,958.0,925.0,3.67,0.0,0.0,7.19,0.0
2000-05-07,598.0,50783.2,0.0,474.64,27.86,11.95,1396.07,650.0,708.0,731.0,833.0,958.0,0.0,3.67,0.0,0.0,7.19
2000-05-08,563.0,50803.16,0.2,466.43,28.13,12.38,1431.47,598.0,650.0,708.0,731.0,833.0,0.0,0.0,3.67,0.0,0.0
2000-05-09,531.0,50914.09,0.0,430.15,28.12,14.36,1629.04,563.0,598.0,650.0,708.0,731.0,0.2,0.0,0.0,3.67,0.0
2000-05-10,507.0,51148.83,0.65,426.39,28.2,13.53,1551.52,531.0,563.0,598.0,650.0,708.0,0.0,0.2,0.0,0.0,3.67
2000-05-11,505.0,51148.83,8.6,384.88,23.77,5.61,914.46,507.0,531.0,563.0,598.0,650.0,0.65,0.0,0.2,0.0,0.0
2000-05-12,459.0,51346.16,1.58,455.2,23.42,6.33,956.49,505.0,507.0,531.0,563.0,598.0,8.6,0.65,0.0,0.2,0.0
2000-05-13,444.0,51494.4,0.0,394.87,25.88,13.5,1552.38,459.0,505.0,507.0,531.0,563.0,1.58,8.6,0.65,0.0,0.2
2000-05-14,474.0,51494.4,5.32,428.39,24.37,3.39,779.53,444.0,459.0,505.0,507.0,531.0,0.0,1.58,8.6,0.65,0.0
2000-05-15,412.0,51742.06,0.0,507.13,16.09,-0.67,583.63,474.0,444.0,459.0,505.0,507.0,5.32,0.0,1.58,8.6,0.65
2000-05-16,373.0,51840.0,0.0,515.78,15.7,-1.54,547.03,412.0,474.0,444.0,459.0,505.0,0.0,5.32,0.0,1.58,8.6
2000-05-17,349.0,51846.14,0.0,520.63,19.53,1.49,675.67,373.0,412.0,474.0,444.0,459.0,0.0,0.0,5.32,0.0,1.58
2000-05-18,341.0,52087.75,0.1,458.3,22.33,7.22,1017.43,349.0,373.0,412.0,474.0,444.0,0.0,0.0,0.0,5.32,0.0
2000-05-19,2420.0,52185.61,38.98,325.55,24.37,9.99,1239.51,341.0,349.0,373.0,412.0,474.0,0.1,0.0,0.0,0.0,5.32
2000-05-20,2600.0,52185.61,2.56,143.72,12.82,8.34,1107.09,2420.0,341.0,349.0,373.0,412.0,38.98,0.1,0.0,0.0,0.0
2000-05-21,1870.0,52341.18,0.0,224.49,13.43,7.26,1021.43,2600.0,2420.0,341.0,349.0,373.0,2.56,38.98,0.1,0.0,0.0
2000-05-22,1420.0,52531.18,1.22,295.38,16.54,7.33,1026.83,1870.0,2600.0,2420.0,341.0,349.0,0.0,2.56,38.98,0.1,0.0
2000-05-23,1190.0,52531.18,2.96,271.31,17.37,7.59,1047.91,1420.0,1870.0,2600.0,2420.0,341.0,1.22,0.0,2.56,38.98,0.1
2000-05-24,3300.0,52597.65,24.05,203.99,18.25,10.35,1268.24,1190.0,1420.0,1870.0,2600.0,2420.0,2.96,1.22,0.0,2.56,38.98
2000-05-25,3190.0,52778.83,9.17,298.34,21.61,9.27,1181.88,3300.0,1190.0,1420.0,1870.0,2600.0,24.05,2.96,1.22,0.0,2.56
2000-05-26,2410.0,52876.79,0.0,471.92,19.16,3.88,807.96,3190.0,3300.0,1190.0,1420.0,1870.0,9.17,24.05,2.96,1.22,0.0
2000-05-27,1780.0,52876.79,0.0,444.62,19.48,5.49,901.88,2410.0,3190.0,3300.0,1190.0,1420.0,0.0,9.17,24.05,2.96,1.22
2000-05-28,1390.0,52943.3,0.01,381.85,15.74,4.64,852.89,1780.0,2410.0,3190.0,3300.0,1190.0,0.0,0.0,9.17,24.05,2.96
2000-05-29,1130.0,53124.58,0.0,329.26,15.75,6.57,968.92,1390.0,1780.0,2410.0,3190.0,3300.0,0.01,0.0,0.0,9.17,24.05
2000-05-30,903.0,53222.42,0.0,459.9,18.55,4.4,839.05,1130.0,1390.0,1780.0,2410.0,3190.0,0.0,0.01,0.0,0.0,9.17
2000-05-31,746.0,53222.42,0.0,472.67,21.58,6.59,968.36,903.0,1130.0,1390.0,1780.0,2410.0,0.0,0.0,0.01,0.0,0.0
2000-06-01,641.0,53228.54,0.45,447.01,26.29,11.44,1355.41,746.0,903.0,1130.0,1390.0,1780.0,0.0,0.0,0.0,0.01,0.0
2000-06-02,563.0,53333.32,0.0,416.09,26.89,13.95,1593.6,641.0,746.0,903.0,1130.0,1390.0,0.45,0.0,0.0,0.0,0.01
2000-06-03,583.0,53470.05,8.35,388.23,26.21,7.96,1076.65,563.0,641.0,746.0,903.0,1130.0,0.0,0.45,0.0,0.0,0.0
2000-06-04,487.0,53567.35,0.0,494.33,19.4,3.96,814.35,583.0,563.0,641.0,746.0,903.0,8.35,0.0,0.45,0.0,0.0
2000-06-05,452.0,53568.02,3.62,289.15,18.68,7.99,1078.8,487.0,583.0,563.0,641.0,746.0,0.0,8.35,0.0,0.45,0.0
2000-06-06,763.0,53568.02,14.35,132.79,12.72,8.47,1117.75,452.0,487.0,583.0,563.0,641.0,3.62,0.0,8.35,0.0,0.45
2000-06-07,810.0,53598.59,4.58,250.32,14.6,6.22,940.33,763.0,452.0,487.0,583.0,563.0,14.35,3.62,0.0,8.35,0.0
2000-06-08,577.0,53678.98,0.0,478.3,22.51,8.21,1097.06,810.0,763.0,452.0,487.0,583.0,4.58,14.35,3.62,0.0,8.35
2000-06-09,489.0,53765.39,0.0,453.82,24.99,11.53,1362.71,577.0,810.0,763.0,452.0,487.0,0.0,4.58,14.35,3.62,0.0
2000-06-10,430.0,53858.52,0.0,484.65,28.71,13.06,1489.31,489.0,577.0,810.0,763.0,452.0,0.0,0.0,4.58,14.35,3.62
2000-06-11,391.0,53893.64,0.0,449.57,29.36,15.44,1755.34,430.0,489.0,577.0,810.0,763.0,0.0,0.0,0.0,4.58,14.35
2000-06-12,541.0,53913.62,17.74,281.14,28.27,17.52,2004.94,391.0,430.0,489.0,577.0,810.0,0.0,0.0,0.0,0.0,4.58
2000-06-13,618.0,53913.62,9.71,208.5,24.23,17.14,1952.85,541.0,391.0,430.0,489.0,577.0,17.74,0.0,0.0,0.0,0.0
2000-06-14,932.0,53913.62,19.62,282.57,27.11,16.92,1923.5,618.0,541.0,391.0,430.0,489.0,9.71,17.74,0.0,0.0,0.0
2000-06-15,846.0,53913.62,6.19,261.46,25.53,17.09,1942.92,932.0,618.0,541.0,391.0,430.0,19.62,9.71,17.74,0.0,0.0
2000-06-16,1680.0,53913.62,19.12,252.8,25.64,17.27,1968.27,846.0,932.0,618.0,541.0,391.0,6.19,19.62,9.71,17.74,0.0
2000-06-17,1360.0,53913.62,2.91,327.29,26.92,17.11,1950.36,1680.0,846.0,932.0,618.0,541.0,19.12,6.19,19.62,9.71,17.74
2000-06-18,1310.0,53919.74,4.98,261.25,21.46,13.4,1538.8,1360.0,1680.0,846.0,932.0,618.0,2.91,19.12,6.19,19.62,9.71
2000-06-19,1920.0,53919.74,13.93,332.41,20.42,9.3,1184.28,1310.0,1360.0,1680.0,846.0,932.0,4.98,2.91,19.12,6.19,19.62
2000-06-20,1470.0,53919.74,0.0,523.31,23.96,8.21,1096.59,1920.0,1310.0,1360.0,1680.0,846.0,13.93,4.98,2.91,19.12,6.19
2000-06-21,1290.0,53919.74,5.47,376.45,26.06,12.42,1434.54,1470.0,1920.0,1310.0,1360.0,1680.0,0.0,13.93,4.98,2.91,19.12
2000-06-22,1990.0,53919.74,22.45,311.51,26.1,14.9,1693.03,1290.0,1470.0,1920.0,1310.0,1360.0,5.47,0.0,13.93,4.98,2.91
2000-06-23,1420.0,53919.74,0.0,487.85,25.02,10.78,1302.22,1990.0,1290.0,1470.0,1920.0,1310.0,22.45,5.47,0.0,13.93,4.98
2000-06-24,1100.0,53913.62,0.0,504.99,25.68,10.23,1258.31,1420.0,1990.0,1290.0,1470.0,1920.0,0.0,22.45,5.47,0.0,13.93
2000-06-25,883.0,53913.62,0.0,454.28,26.57,13.58,1559.93,1100.0,1420.0,1990.0,1290.0,1470.0,0.0,0.0,22.45,5.47,0.0
